,article_link,article_title,publisher_id,widget_status,date_published,project_id1,project_id2,project_id3,project_id4,project_id5,project_id6,edited_by_publisher,edited_by_newspark
5025,https://www.idsnews.com/article/2020/05/sophomore-matt-cohen-places-first-in-hearst-writing-competition,Sophomore Matt Cohen places first in Hearst writing competition,Indiana Daily Student,False,2020-05-03 00:00:00,12,5,20,,,,False,False
5026,https://www.idsnews.com/article/2007/10/sanitation-worker-nooses-were-for-halloween,Sanitation worker: Nooses were for Halloween,Indiana Daily Student,False,2007-10-18 00:00:00,15,5,20,,,,False,False
5027,https://www.idsnews.com/article/2017/01/trump-sworn-in-as-45th-president,Donald Trump sworn in as 45th president,Indiana Daily Student,False,2017-01-20 00:00:00,20,16,12,,,,False,False
5028,https://www.idsnews.com/article/2013/06/10-best-in-musical-stand-up,10 best in musical stand-up,Indiana Daily Student,False,2013-06-13 00:00:00,13,21,8,,,,False,False
5029,https://www.idsnews.com/article/2019/02/man-arrested-for-alleged-sexual-assault-in-a-port-a-potty,Man arrested for alleged sexual assault in a port-a-potty,Indiana Daily Student,False,2019-02-13 00:00:00,20,24,9,,,,False,False
5030,https://www.idsnews.com/article/2016/10/color-run-continues-evolution-in-17th-year,Color run continues evolution in 17th year,Indiana Daily Student,False,2016-10-23 00:00:00,15,16,20,,,,False,False
5031,https://www.idsnews.com/article/2006/03/sex-smut-and-johnny-depp,"Sex, smut and Johnny Depp",Indiana Daily Student,False,2006-03-23 00:00:00,20,12,29,,,,False,False
5032,https://www.idsnews.com/article/2019/11/petition-for-female-remake-of-breaking-away-circulates-around-cycling-community,Petition for female remake of 'Breaking Away' circulates around cycling community,Indiana Daily Student,False,2019-11-05 00:00:00,27,28,9,,,,False,False
5033,https://www.idsnews.com/article/2017/11/canutrition,IU dietitian advises students to plan their meals,Indiana Daily Student,False,2017-11-16 00:00:00,21,11,15,,,,False,False
5034,https://www.idsnews.com/article/2018/11/aclu-director-speaks-on-mistreatment-of-palestinians-in-israel-in-public-lecture,ACLU director speaks on mistreatment of Palestinians in Israel in public lecture,Indiana Daily Student,False,2018-11-08 00:00:00,15,12,20,,,,False,False
5035,https://www.idsnews.com/article/2006/08/dumb-yourself-down-and-enjoy-talladega-5b9c393e78a3c,Dumb yourself down and enjoy 'Talladega',Indiana Daily Student,False,2006-08-23 00:00:00,12,29,20,,,,False,False
5036,https://www.idsnews.com/article/2012/06/new-upland-brews-highlighted-at-yogis-beer-school,New Upland brews highlighted at Yogi’s Beer School,Indiana Daily Student,False,2012-06-27 00:00:00,20,12,5,,,,False,False
5037,https://www.idsnews.com/article/2019/09/iu-womens-golf-eye-successful-season-after-best-finish-since-2010,IU women's golf eyes successful season after best finish since 2010,Indiana Daily Student,False,2019-09-12 00:00:00,21,13,15,,,,False,False
5038,https://www.idsnews.com/article/2018/10/iu-gets-locked-down-by-no-2-maryland,IU field hockey gets locked down by No. 2 Maryland,Indiana Daily Student,False,2018-10-13 00:00:00,15,20,12,,,,False,False
5039,https://www.idsnews.com/article/2020/02/lgbtq-culture-center-director-shares-what-its-like-to-live-with-hiv,LGBTQ+ Culture Center director shares his experience living with HIV,Indiana Daily Student,False,2020-02-27 00:00:00,5,20,15,,,,False,False
5040,https://www.idsnews.com/article/2018/06/weekly-road-closings-for-bloomington,Weekly road closings for Bloomington,Indiana Daily Student,False,2018-06-16 00:00:00,12,15,20,,,,False,False
5041,https://www.idsnews.com/article/2018/11/three-takeaways-from-mondays-football-press-conference,Three takeaways from Monday's football press conference ,Indiana Daily Student,False,2018-11-12 00:00:00,5,20,12,,,,False,False
5042,https://www.idsnews.com/article/2020/05/coronavirus-antibody-testing-is-not-useful-yet-iu-experts-suggest,"Coronavirus antibody testing is not useful yet, IU experts suggest",Indiana Daily Student,False,2020-05-18 00:00:00,15,29,20,,,,False,False
5043,https://www.idsnews.com/article/2020/04/two-jazz-studies-professors-to-join-jacobs-faculty,Two jazz studies professors to join Jacobs faculty,Indiana Daily Student,False,2020-04-29 00:00:00,15,5,12,,,,False,False
5044,https://www.idsnews.com/article/2016/12/students-can-experience-magical-evening-at-yule-ball,Students can experience magical evening at Yule Ball,Indiana Daily Student,False,2016-12-08 00:00:00,15,29,21,,,,False,False
5045,https://www.idsnews.com/article/2018/05/enttravelcolumn052218,COLUMN: Biking to the Bridge at Andau ,Indiana Daily Student,False,2018-05-24 00:00:00,15,20,12,,,,False,False
5046,https://www.idsnews.com/article/2015/10/bloomington-resolution-passed-in-support-of-planned-parenthood,Bloomington resolution passed in support of Planned Parenthood,Indiana Daily Student,False,2015-10-21 00:00:00,15,12,5,,,,False,False
5047,https://www.idsnews.com/article/2014/09/iu-fails-to-convert-on-20-shot-attempts,IU fails to convert on 20 shot attempts,Indiana Daily Student,False,2014-09-13 00:00:00,13,21,10,,,,False,False
5048,https://www.idsnews.com/article/2018/11/iu-volleyball-to-battle-two-top-10-teams-this-weekend,IU volleyball to battle two top-10 teams this weekend,Indiana Daily Student,False,2018-11-08 00:00:00,15,5,20,,,,False,False
5049,https://www.idsnews.com/article/2008/11/iu-discovery-of-captain-kidd-to-be-shown-on-tv,IU discovery of Captain Kidd to be shown on TV,Indiana Daily Student,False,2008-11-12 00:00:00,20,12,29,,,,False,False
5050,https://www.idsnews.com/article/2020/02/coronavirus-leads-to-iu-ban-travel-to-italy-and-iran-require-self-quarantines,"Coronavirus leads to IU travel ban to Italy and Iran, required self-quarantines",Indiana Daily Student,False,2020-03-01 00:00:00,20,15,5,,,,False,False
5051,https://www.idsnews.com/article/2017/02/antifa-groups,COLUMN: Stop Antifa groups,Indiana Daily Student,False,2017-02-07 00:00:00,15,29,2,,,,False,False
5052,https://www.idsnews.com/article/2018/05/iu-opens-new-gateway-office-in-mexico,IU opens new gateway office in Mexico,Indiana Daily Student,False,2018-05-30 00:00:00,20,12,8,,,,False,False
5053,https://www.idsnews.com/article/2014/12/best-place-to-workout-srsc,Best place to workout: SRSC,Indiana Daily Student,False,2014-12-04 00:00:00,20,5,15,,,,False,False
5054,https://www.idsnews.com/article/2016/03/vermin-supreme-support-grows-in-bloomington,Vermin Supreme support grows in Bloomington,Indiana Daily Student,False,2016-03-07 00:00:00,15,12,20,,,,False,False
5055,https://www.idsnews.com/article/2017/03/the-life-of-alfred-c-kinsey,The life of Alfred C. Kinsey,Indiana Daily Student,False,2017-03-02 00:00:00,12,20,29,,,,False,False
5056,https://www.idsnews.com/article/2005/10/how-to-leverage-effectively-save-your-time-and-money,How to leverage effectively -- save your time and money,Indiana Daily Student,False,2005-10-03 00:00:00,29,16,3,,,,False,False
5057,https://www.idsnews.com/article/2013/02/iu-stays-focused-as-seasons-end-nears,IU stays focused as season’s end nears,Indiana Daily Student,False,2013-02-14 00:00:00,21,13,10,,,,False,False
5058,https://www.idsnews.com/article/2006/03/heroic-civil-war-horses-story-chronicled-in-new-book,Heroic Civil War horse's story chronicled in new book,Indiana Daily Student,False,2006-03-20 00:00:00,20,12,5,,,,False,False
5059,https://www.idsnews.com/article/2019/03/three-event-wins-push-iu-mens-swim-and-dive-to-first-place-in-the-big-ten-championships,IU men's swim and dive rises to first place in the Big Ten championships,Indiana Daily Student,False,2019-02-28 00:00:00,21,15,13,,,,False,False
5060,https://www.idsnews.com/article/2019/06/opinion-should-collegiate-athletes-be-paid,OPINION: Should collegiate athletes be paid in addition to scholarships?,Indiana Daily Student,False,2019-06-27 00:00:00,15,13,21,,,,False,False
5061,https://www.idsnews.com/article/2017/10/editorial-do-ghosts-exist,EDITORIAL: Do ghosts exist?,Indiana Daily Student,False,2017-10-30 00:00:00,15,21,8,,,,False,False
5062,https://www.idsnews.com/article/2020/04/iu-students-raising-children-juggle-zoom-calls-with-child-care,IU students raising children juggle Zoom calls with child care,Indiana Daily Student,False,2020-04-22 00:00:00,15,5,20,,,,False,False
5063,https://www.idsnews.com/article/2004/05/pakistan-leader-backs-bush,Pakistan leader backs Bush,Indiana Daily Student,False,2004-05-07 00:00:00,5,15,20,,,,False,False
5064,https://www.idsnews.com/article/2018/09/column-the-battle-for-indiana-supremacy,COLUMN: The battle for Indiana supremacy ,Indiana Daily Student,False,2018-09-10 00:00:00,15,20,5,,,,False,False
5065,https://www.idsnews.com/article/2014/10/michigan-state-defeats-iu,"FINAL: Michigan State 56, IU 17",Indiana Daily Student,False,2014-10-18 00:00:00,20,13,8,,,,False,False
5066,https://www.idsnews.com/article/2019/08/traditions-and-spirit-of-iu-teaches-incoming-freshmen-how-to-show-hoosier-pride,Traditions and Spirit of IU teaches incoming freshmen how to show Hoosier pride,Indiana Daily Student,False,2019-08-25 00:00:00,15,2,21,,,,False,False
5067,https://www.idsnews.com/article/2015/08/column-rape-isnt-funny-and-making-it-a-comedic-punch-line-causes-harm,COLUMN: Rape isn't funny and making it a comedic punch line causes harm,Indiana Daily Student,False,2015-08-26 00:00:00,16,29,20,,,,False,False
5068,https://www.idsnews.com/article/2018/01/trump-complains-about-allowing-immigrants-from-shithole-countries,Trump complains about allowing immigrants from 'shithole' countries,Indiana Daily Student,False,2018-01-13 00:00:00,21,27,28,,,,False,False
5069,https://www.idsnews.com/article/2019/04/indiana-state-police-releases-new-sketch-of-delphi-girls-murderer,Indiana State Police releases new sketch of Delphi girls’ murderer,Indiana Daily Student,False,2019-04-23 00:00:00,15,20,5,,,,False,False
5070,https://www.idsnews.com/article/2011/08/once-upon-a-summer-in-bloomington,Once upon a summer in Bloomington...,Indiana Daily Student,False,2011-08-22 00:00:00,20,15,10,,,,False,False
5071,https://www.idsnews.com/article/2015/11/iu-ballerina-shares-love-for-dance-through-performance,IU ballerina shares love for dance through performance,Indiana Daily Student,False,2015-11-17 00:00:00,5,20,15,,,,False,False
5072,https://www.idsnews.com/article/2008/02/stewart-to-pay-50-million-for-emeril-franchise,Stewart to pay $50 million for Emeril  franchise,Indiana Daily Student,False,2008-02-21 00:00:00,8,13,20,,,,False,False
5073,https://www.idsnews.com/article/2018/08/casourceimu,What to do in the Indiana Memorial Union ,Indiana Daily Student,False,2018-08-03 00:00:00,12,15,20,,,,False,False
5074,https://www.idsnews.com/article/2013/10/mother-hubbards-cupboard-expands-service,Mother Hubbard’s Cupboard expands service,Indiana Daily Student,False,2013-10-02 00:00:00,15,12,5,,,,False,False
5075,https://www.idsnews.com/article/2007/12/contemporary-dance-program-shines,Contemporary Dance Program shines,Indiana Daily Student,False,2007-12-03 00:00:00,16,20,5,,,,False,False
5076,https://www.idsnews.com/article/2016/10/column-bob-dylan-doesnt-deserve-nobel,COLUMN: Bob Dylan doesn't deserve his Nobel Prize,Indiana Daily Student,False,2016-10-17 00:00:00,20,12,5,,,,False,False
5077,https://www.idsnews.com/article/2006/12/autistic-teen-will-go-to-prison-for-knife-attack-at-muncie-high-school,Autistic teen will go to prison for knife attack at Muncie high school,Indiana Daily Student,False,2006-12-07 00:00:00,20,12,29,,,,False,False
5078,https://www.idsnews.com/article/2014/04/dads-bucket-5b9c466a215da,Dad's bucket,Indiana Daily Student,False,2014-04-14 00:00:00,5,12,20,,,,False,False
5079,https://www.idsnews.com/article/2007/03/fincher-back-in-the-fold-5b9c2f2d7476c,Fincher back in the fold,Indiana Daily Student,False,2007-03-07 00:00:00,29,3,12,,,,False,False
5080,https://www.idsnews.com/article/2014/07/iu-football-center-named-to-award-watch-list,IU football center named to award watch list,Indiana Daily Student,False,2014-07-08 00:00:00,20,12,5,,,,False,False
5081,https://www.idsnews.com/article/2020/04/iu-student-government-candidates-debate-responses-to-covid-19-inclusion-on-campus,"IU Student Government candidates debate responses to COVID-19, inclusion on campus",Indiana Daily Student,False,2020-04-14 00:00:00,15,20,5,,,,False,False
5082,https://www.idsnews.com/article/2019/11/trayce-jackson-davis-named-big-ten-co-freshman-of-the-week,Trayce Jackson-Davis named Big Ten Co-Freshman of the Week ,Indiana Daily Student,False,2019-11-18 00:00:00,20,12,5,,,,False,False
5083,https://www.idsnews.com/article/2020/01/maryland-defense-forces-third-straight-loss-for-iu-womens-basketball,Maryland defense forces third straight loss for IU women’s basketball,Indiana Daily Student,False,2020-01-20 00:00:00,5,20,15,,,,False,False
5084,https://www.idsnews.com/article/2019/09/podcast-iu-football-set-for-big-ten-opener-against-no-6-ohio-state,PODCAST: IU football set for Big Ten opener against No. 6 Ohio State,Indiana Daily Student,False,2019-09-12 00:00:00,20,12,15,,,,False,False
5085,https://www.idsnews.com/article/2020/05/opiureopen052720,OPINION: IU needs to reopen in the fall with in-person instruction,Indiana Daily Student,False,2020-05-27 00:00:00,20,15,8,,,,False,False
5086,https://www.idsnews.com/article/2018/02/spiubbminnpreview020818,Five things to know about Minnesota,Indiana Daily Student,False,2018-02-09 00:00:00,12,2,10,,,,False,False
5087,https://www.idsnews.com/article/2020/01/bloomington-residents-react-to-tensions-in-middle-east,Bloomington residents react to tensions in Middle East,Indiana Daily Student,False,2020-01-12 00:00:00,15,5,13,,,,False,False
5088,https://www.idsnews.com/article/2018/04/entrecord042118,Bloomington stores celebrate Record Store Day,Indiana Daily Student,False,2018-04-22 00:00:00,5,12,15,,,,False,False
5089,https://www.idsnews.com/article/2016/03/tony-nguyen-reveals-asian-american-struggle,Tony Nguyen puts Asian-American struggle to film,Indiana Daily Student,False,2016-03-28 00:00:00,20,12,2,,,,False,False
5090,https://www.idsnews.com/article/2009/06/josh-phegley,JOSH PHEGLEY,Indiana Daily Student,False,2009-06-10 00:00:00,12,20,15,,,,False,False
5091,https://www.idsnews.com/article/2018/04/editorials-stds-042218,STD legislation is too gray,Indiana Daily Student,False,2018-04-23 00:00:00,20,29,12,,,,False,False
5092,https://www.idsnews.com/article/2018/11/group-exercise-aims-for-increased-availability,"Group exercise at SRSC, Intramural Center, aims for increased availability",Indiana Daily Student,False,2018-11-12 00:00:00,20,5,24,,,,False,False
5093,https://www.idsnews.com/article/2004/10/chi-chis-restaurant-closes-doors-after-27-years,Chi-Chi's restaurant closes doors after 27 years,Indiana Daily Student,False,2004-10-14 00:00:00,21,13,8,,,,False,False
5094,https://www.idsnews.com/article/2007/09/mutilated-body-identified-as-indiana-man,Mutilated body identified as Indiana man,Indiana Daily Student,False,2007-09-12 00:00:00,20,12,29,,,,False,False
5095,https://www.idsnews.com/article/2004/03/offensive-outburts-finish-off-weekend-slump,Offensive outburts finish off weekend slump,Indiana Daily Student,False,2004-03-29 00:00:00,15,12,20,,,,False,False
5096,https://www.idsnews.com/article/2010/01/family-owned-delilahs-pet-shop-rebuilding-after-2008-blaze,Family-owned Delilah's Pet Shop rebuilding after 2008 blaze,Indiana Daily Student,False,2010-01-15 00:00:00,20,9,16,,,,False,False
5097,https://www.idsnews.com/article/2019/04/iu-mens-golf-prepares-for-big-ten-championship,IU men's golf prepares for Big Ten championship,Indiana Daily Student,False,2019-04-25 00:00:00,15,5,21,,,,False,False
5098,https://www.idsnews.com/article/2013/07/marshall-to-retire-as-iu-diversity-leader,Marshall to retire as IU diversity leader,Indiana Daily Student,False,2013-07-26 00:00:00,20,16,5,,,,False,False
5099,https://www.idsnews.com/article/2019/04/iu-celebrates-world-book-and-copyright-day,IU celebrates World Book and Copyright Day ,Indiana Daily Student,False,2019-04-23 00:00:00,20,5,12,,,,False,False
5100,https://www.idsnews.com/article/2009/09/in-the-nude,In the nude,Indiana Daily Student,False,2009-09-30 00:00:00,12,3,29,,,,False,False
5101,https://www.idsnews.com/article/2020/06/first-wave-of-iu-athletics-coronavirus-tests-all-return-negative,First wave of IU Athletics coronavirus tests all return negative,Indiana Daily Student,True,2020-06-23 20:05:00,15,2,20,,,,False,False
5102,https://www.idsnews.com/article/2004/06/adidas-named-as-apparel-supplier,Adidas named as apparel supplier,Indiana Daily Student,False,2004-06-02 00:00:00,12,20,5,,,,False,False
5103,https://www.idsnews.com/article/2016/11/editorial-memes-politics,EDITORIAL: Can't stop the memes,Indiana Daily Student,False,2016-11-15 00:00:00,10,29,20,,,,False,False
5104,https://www.idsnews.com/article/2015/03/author-speaks-on-mass-incarceration-stigmas,Author speaks on mass incarceration stigmas,Indiana Daily Student,False,2015-03-05 00:00:00,15,20,5,,,,False,False
5105,https://www.idsnews.com/article/2003/03/quality-cinematic-comedy-found-on-cable-5b9c33885863c,Quality cinematic comedy found on cable,Indiana Daily Student,False,2003-03-26 00:00:00,20,16,12,,,,False,False
5106,https://www.idsnews.com/article/2002/07/a-balancing-act,A balancing act,Indiana Daily Student,False,2002-07-25 00:00:00,27,28,12,,,,False,False
5107,https://www.idsnews.com/article/2017/03/column-there-is-much-to-learn-following-pick-pocketing-episode,COLUMN: There is much to learn following pick-pocketing episode,Indiana Daily Student,False,2017-03-06 00:00:00,27,28,24,,,,False,False
5108,https://www.idsnews.com/article/2019/03/turnovers-too-much-for-iu-in-loss-to-ohio-state,Turnovers too much for IU in loss to Ohio State ,Indiana Daily Student,False,2019-03-14 00:00:00,20,12,5,,,,False,False
5109,https://www.idsnews.com/article/2019/07/the-jazz-in-july-concert-series-returns,The Jazz in July concert series returns,Indiana Daily Student,False,2019-07-03 00:00:00,5,12,20,,,,False,False
5110,https://www.idsnews.com/article/2019/09/opnonbinary092219,OPINION: Support the nonbinary community,Indiana Daily Student,False,2019-09-22 00:00:00,15,3,29,,,,False,False
5111,https://www.idsnews.com/article/2012/11/titus-andronicus,Titus Andronicus,Indiana Daily Student,False,2012-11-12 00:00:00,20,12,16,,,,False,False
5112,https://www.idsnews.com/article/2004/08/where-humans-are-caged,Where humans are caged,Indiana Daily Student,False,2004-08-31 00:00:00,21,12,11,,,,False,False
5113,https://www.idsnews.com/article/2019/04/iu-rowing-places-four-at-longhorn-invite,IU rowing places fourth at Longhorn Invite,Indiana Daily Student,False,2019-04-29 00:00:00,29,27,28,,,,False,False
5114,https://www.idsnews.com/article/2007/12/u-s-rep-julia-carson-dies-of-lung-cancer,U.S. Rep. Julia Carson dies of lung cancer ,Indiana Daily Student,False,2007-12-28 00:00:00,12,5,20,,,,False,False
5115,https://www.idsnews.com/article/2019/02/state-of-public-safety-address-explains-crime-numbers-future-plans,"State of Public Safety address explains crime numbers, future plans    ",Indiana Daily Student,False,2019-02-13 00:00:00,21,5,15,,,,False,False
5116,https://www.idsnews.com/article/2008/04/its-up-for-grabs,It’s up for grabs.,Indiana Daily Student,False,2008-04-11 00:00:00,11,5,15,,,,False,False
5117,https://www.idsnews.com/article/2017/03/weekend-mehndi-teaches-students-about-pakistani-culture,Weekend 'Mehndi' teaches students about Pakistani culture,Indiana Daily Student,False,2017-03-26 00:00:00,15,2,29,,,,False,False
5118,https://www.idsnews.com/article/2019/02/iu-track-and-field-athletes-prepare-for-three-separate-meets,IU track and field athletes prepare for three separate meets,Indiana Daily Student,False,2019-02-07 00:00:00,2,29,15,,,,False,False
5119,https://www.idsnews.com/article/2015/10/pregnancy-without-penetration,Pregnancy without penetration,Indiana Daily Student,False,2015-10-05 00:00:00,12,27,28,,,,False,False
5120,https://www.idsnews.com/article/2019/09/three-takeaways-from-iu-mens-soccer-first-loss-of-2019,Three takeaways from IU men's soccer first loss of 2019,Indiana Daily Student,False,2019-09-24 00:00:00,5,13,15,,,,False,False
5121,https://www.idsnews.com/article/2015/01/ruesta-remembered-for-bright-smile-loyalty,"Ruesta remembered for bright smile, loyalty",Indiana Daily Student,False,2015-01-12 00:00:00,29,20,3,,,,False,False
5122,https://www.idsnews.com/article/2015/11/transmission-of-fluids-and-hiv-the-risks-explained,Transmission of fluids and HIV: The risks explained,Indiana Daily Student,False,2015-11-02 00:00:00,15,5,10,,,,False,False
5123,https://www.idsnews.com/article/2016/03/police-arrest-3-men-for-theft-from-cars-urge-residents-to-lock-doors,"Police arrest 3 men for theft from cars, urge residents to lock doors",Indiana Daily Student,False,2016-03-09 00:00:00,21,13,15,,,,False,False
5124,https://www.idsnews.com/article/2008/04/students-learn-what-pakistan-is-all-about,"Students learn ‘what 
Pakistan is all about’ ",Indiana Daily Student,False,2008-04-03 00:00:00,2,15,20,,,,False,False
5125,https://www.idsnews.com/article/2018/09/panel-discusses-women-in-hip-hop-thursday-evening,Panel discusses state of women in hip-hop,Indiana Daily Student,False,2018-09-06 00:00:00,5,21,20,,,,False,False
5126,https://www.idsnews.com/article/2019/09/opinion-peyton-hendershot-has-emerged-as-iu-footballs-top-target,OPINION: Peyton Hendershot has emerged as IU football’s top target,Indiana Daily Student,False,2019-09-21 00:00:00,15,20,12,,,,False,False
5127,https://www.idsnews.com/article/2016/03/lotus-blossoms-brings-arts-to-community,Lotus Blossoms brings arts to community,Indiana Daily Student,False,2016-03-21 00:00:00,5,15,11,,,,False,False
5128,https://www.idsnews.com/article/2020/01/podcast-the-four-thorns-week-4-bachelor-breakdown,"PODCAST: The Four Thorns, Week 4 Bachelor breakdown",Indiana Daily Student,False,2020-01-28 00:00:00,20,8,21,,,,False,False
5129,https://www.idsnews.com/article/2017/10/column-end-farm-subsidies,COLUMN: End farm subsidies ,Indiana Daily Student,False,2017-10-10 00:00:00,15,21,16,,,,False,False
5130,https://www.idsnews.com/article/2011/09/student-found-dead-in-read-center,Student found dead in Read Center,Indiana Daily Student,False,2011-09-28 00:00:00,20,12,13,,,,False,False
5131,https://www.idsnews.com/article/2016/10/iu-mens-swim-aiming-for-top-5-finish-this-year,IU men's swim aiming for top-5 finish this year,Indiana Daily Student,False,2016-10-17 00:00:00,20,15,16,,,,False,False
5132,https://www.idsnews.com/article/2018/12/esther-fuentes-banker-and-bloomington-latina-activist,Esther Fuentes: banker and Bloomington Latina activist,Indiana Daily Student,False,2018-12-09 00:00:00,20,12,15,,,,False,False
5133,https://www.idsnews.com/article/2017/01/nonprofit-celebrates-one-year-anniversary,Nonprofit celebrates one-year anniversary,Indiana Daily Student,False,2017-01-19 00:00:00,12,27,28,,,,False,False
5134,https://www.idsnews.com/article/2017/09/volleyball-looks-to-reclaim-the-monon-spike-against-purdue,Volleyball looks to reclaim the Monon Spike against Purdue,Indiana Daily Student,False,2017-09-27 00:00:00,12,29,20,,,,False,False
5135,https://www.idsnews.com/article/2019/10/iu-defense-overcomes-mixed-start-in-win-at-nebraska,IU defense overcomes mixed start in win at Nebraska,Indiana Daily Student,False,2019-10-26 00:00:00,20,12,5,,,,False,False
5136,https://www.idsnews.com/article/2019/11/eskenazi-museums-30-million-renovation-focuses-on-guest-experience,Eskenazi Museum’s $30 million renovation focuses on guest experience,Indiana Daily Student,False,2019-11-04 00:00:00,13,20,16,,,,False,False
5137,https://www.idsnews.com/article/2019/06/man-recognized-from-prior-incident-identified-as-sex-offender-from-illinois,Man recognized from prior incident identified as sex offender from Illinois,Indiana Daily Student,False,2019-06-12 00:00:00,20,29,12,,,,False,False
5138,https://www.idsnews.com/article/2016/06/ca-law-school,IU Maurer School of Law named 22 students as Milton Stewart Fellows ,Indiana Daily Student,False,2016-06-29 00:00:00,15,20,13,,,,False,False
5139,https://www.idsnews.com/article/2019/08/mens-soccer-seeks-immediate-help-from-its-no-2-ranked-recruiting-class,Men's soccer seeks immediate help from its No. 2 ranked recruiting class,Indiana Daily Student,False,2019-08-29 00:00:00,20,15,13,,,,False,False
5140,https://www.idsnews.com/article/2019/04/iu-rowing-looks-for-third-straight-dale-england-cup-title,IU rowing looks for third straight Dale England Cup title,Indiana Daily Student,False,2019-04-18 00:00:00,12,15,20,,,,False,False
5141,https://www.idsnews.com/article/2019/02/column-despite-fleeting-interest-nba-all-star-weekend-entertains,"COLUMN: Despite fleeting interest, NBA All-Star weekend entertains",Indiana Daily Student,False,2019-02-18 00:00:00,20,16,5,,,,False,False
5142,https://www.idsnews.com/article/2005/03/kinsey-confidential-5b9c36ee88499,Kinsey Confidential,Indiana Daily Student,False,2005-03-09 00:00:00,20,12,29,,,,False,False
5143,https://www.idsnews.com/article/2019/02/brown-county-fires-substitute-in-trouble-for-blackface,Brown County fires substitute in trouble for blackface,Indiana Daily Student,False,2019-02-08 00:00:00,15,5,20,,,,False,False
5144,https://www.idsnews.com/article/2014/04/streep-receives-honorary-degree,Streep receives honorary degree,Indiana Daily Student,False,2014-04-16 00:00:00,12,5,8,,,,False,False
5145,https://www.idsnews.com/article/2016/09/freshman-running-back-charged-with-molestation,IU wide receiver charged with child molestation,Indiana Daily Student,False,2016-09-22 00:00:00,29,20,15,,,,False,False
5146,https://www.idsnews.com/article/2019/02/iu-mens-basketball-fails-to-execute-down-stretch-in-home-loss-to-no-20-iowa,IU men’s basketball fails to execute down stretch in home loss to No. 20 Iowa,Indiana Daily Student,False,2019-02-08 00:00:00,20,15,12,,,,False,False
5147,https://www.idsnews.com/article/2020/02/podcast-bob-knight-returns-and-iu-loses-its-fourth-straight-game,"PODCAST: Bob Knight returns, IU loses fourth straight game",Indiana Daily Student,False,2020-02-12 00:00:00,20,15,5,,,,False,False
5148,https://www.idsnews.com/article/2019/11/opinion-cover-songs-tricks-or-treats,OPINION: Cover songs: Tricks or treats?,Indiana Daily Student,False,2019-10-31 00:00:00,15,11,21,,,,False,False
5149,https://www.idsnews.com/article/2008/01/veggin-out,Veggin' out,Indiana Daily Student,False,2008-01-17 00:00:00,12,20,29,,,,False,False
5150,https://www.idsnews.com/article/2018/10/iu-police-department-begins-search-for-new-chief,IU Police Department begins search for new chief,Indiana Daily Student,False,2018-10-03 00:00:00,20,15,12,,,,False,False
5151,https://www.idsnews.com/article/2005/04/bringing-back-the-main-act,Bringing back the main act,Indiana Daily Student,False,2005-04-01 00:00:00,27,28,29,,,,False,False
5152,https://www.idsnews.com/article/2016/11/column-the-left-liberals-fascism,"COLUMN: The Left must drop liberals to defeat fascism, part 1",Indiana Daily Student,False,2016-11-16 00:00:00,21,15,13,,,,False,False
5153,https://www.idsnews.com/article/2019/01/bruce-arians-arrives-in-tampa-with-chance-to-revitalize-jameis-winston-and-buccaneers-franchise,COLUMN: Bruce Arians arrives in Tampa with chance to revitalize Jameis Winston and Buccaneers franchise,Indiana Daily Student,False,2019-01-13 00:00:00,15,20,5,,,,False,False
5154,https://www.idsnews.com/article/2010/02/shortage-creates-struggle-to-find-nursing-faculty,Shortage creates struggle to find nursing  faculty,Indiana Daily Student,False,2010-02-02 00:00:00,29,16,5,,,,False,False
5155,https://www.idsnews.com/article/2019/06/trump-says-us-winning-trade-war-after-reviving-china-talks,Trump says US 'winning' trade war after reviving China talks,Indiana Daily Student,False,2019-06-30 00:00:00,27,28,15,,,,False,False
5156,https://www.idsnews.com/article/2017/09/lotus-festival-activities-to-include-poetry-yoga,"Lotus Festival activities to include poetry, yoga",Indiana Daily Student,False,2017-09-28 00:00:00,20,5,15,,,,False,False
5157,https://www.idsnews.com/article/2011/03/university-copes-with-loss-of-student,University copes with loss of student,Indiana Daily Student,False,2011-03-24 00:00:00,5,15,20,,,,False,False
5158,https://www.idsnews.com/article/2019/03/fire-damages-service-iu-recreational-sports-building-wednesday-morning, Fire damages IU Recreational Sports services building Wednesday morning,Indiana Daily Student,False,2019-03-20 00:00:00,5,15,20,,,,False,False
5159,https://www.idsnews.com/article/2018/11/three-takeaways-from-iu-footballs-victory-against-maryland,Three takeaways from IU football's victory against Maryland,Indiana Daily Student,False,2018-11-10 00:00:00,5,15,20,,,,False,False
5160,https://www.idsnews.com/article/2018/10/i-moved-into-a-greek-house-heres-what-i-learned,COLUMN: I moved into a greek house. Here’s what I learned.,Indiana Daily Student,False,2018-10-18 00:00:00,20,12,5,,,,False,False
5161,https://www.idsnews.com/article/2020/01/opinion-we-dont-need-a-president-snow-origin-story,OPINION: We don't need a President Snow origin story,Indiana Daily Student,False,2020-01-28 00:00:00,15,20,27,,,,False,False
5162,https://www.idsnews.com/article/2003/12/boeing-chairman-ceo-phil-condit-resigns,"Boeing chairman, CEO Phil Condit resigns",Indiana Daily Student,False,2003-12-02 00:00:00,20,12,5,,,,False,False
